ranking_posicao,titulo,tag_musica,tag_trecho,letra,artista,ano,contagem_palavras
353,Tá Namorando e Me Querendo,musica350,musica350_trecho2,Será que eu que sou bandido,Henrique & Juliano,2013.0,6
353,Tá Namorando e Me Querendo,musica350,musica350_trecho3,Mentiroso e mulherengo?,Henrique & Juliano,2013.0,3
353,Tá Namorando e Me Querendo,musica350,musica350_trecho4,"Olha pra você, tá namorando e me querendo",Henrique & Juliano,2013.0,8
353,Tá Namorando e Me Querendo,musica350,musica350_trecho5,"Tô ligando pra você, mas não é pra te pegar",Henrique & Juliano,2013.0,10
353,Tá Namorando e Me Querendo,musica350,musica350_trecho6,"É pra te dizer, assim não vai rolar",Henrique & Juliano,2013.0,8
353,Tá Namorando e Me Querendo,musica350,musica350_trecho7,Se todo mundo ainda sabe que você me ama?,Henrique & Juliano,2013.0,9
353,Tá Namorando e Me Querendo,musica350,musica350_trecho8,"Tá escrito no seu olhar, tentando disfarçar",Henrique & Juliano,2013.0,7
353,Tá Namorando e Me Querendo,musica350,musica350_trecho9,"Mas quando vai dormir, me chama",Henrique & Juliano,2013.0,6
353,Tá Namorando e Me Querendo,musica350,musica350_trecho10,Vou dizer que não fiquei surpreso,Henrique & Juliano,2013.0,6
353,Tá Namorando e Me Querendo,musica350,musica350_trecho11,Quando mandou sua amiga,Henrique & Juliano,2013.0,4
353,Tá Namorando e Me Querendo,musica350,musica350_trecho12,Me dar seu telefone na balada aquele dia,Henrique & Juliano,2013.0,8
353,Tá Namorando e Me Querendo,musica350,musica350_trecho13,Agora é minha vez de dar o troco em você,Henrique & Juliano,2013.0,10
353,Tá Namorando e Me Querendo,musica350,musica350_trecho14,Vou telefonar pra te dizer,Henrique & Juliano,2013.0,5
354,"Pele, Osso e Saudade",musica351,musica351_trecho1,Quem me vê por aí,Israel Rodolfo,,5
354,"Pele, Osso e Saudade",musica351,musica351_trecho2,Antes da gente,Israel Rodolfo,,3
354,"Pele, Osso e Saudade",musica351,musica351_trecho3,E outro depois,Israel Rodolfo,,3
354,"Pele, Osso e Saudade",musica351,musica351_trecho4,"E vai passar o tempo, e a idade",Israel Rodolfo,,8
354,"Pele, Osso e Saudade",musica351,musica351_trecho5,Independente do bairro ou da cidade,Israel Rodolfo,,6
354,"Pele, Osso e Saudade",musica351,musica351_trecho6,"Sempre que eu lembro dói, mas é verdade",Israel Rodolfo,,8
354,"Pele, Osso e Saudade",musica351,musica351_trecho7,Depois de você,Israel Rodolfo,,3
354,"Pele, Osso e Saudade",musica351,musica351_trecho8,"Sou pele, osso e saudade",Israel Rodolfo,,5
354,"Pele, Osso e Saudade",musica351,musica351_trecho9,Com essa cara de alguém,Israel Rodolfo,,5
354,"Pele, Osso e Saudade",musica351,musica351_trecho10,Que não dormiu,Israel Rodolfo,,3
354,"Pele, Osso e Saudade",musica351,musica351_trecho11,Deve pensar assim,Israel Rodolfo,,3
354,"Pele, Osso e Saudade",musica351,musica351_trecho12,O amor dessa pessoa aí partiu,Israel Rodolfo,,6
354,"Pele, Osso e Saudade",musica351,musica351_trecho13,E levou uma parte inteira de mim,Israel Rodolfo,,7
354,"Pele, Osso e Saudade",musica351,musica351_trecho14,Eu virei o retrato de alguém,Israel Rodolfo,,6
354,"Pele, Osso e Saudade",musica351,musica351_trecho15,Que não sabe lidar com o final de nós dois,Israel Rodolfo,,10
354,"Pele, Osso e Saudade",musica351,musica351_trecho16,Eu sou um ser humano,Israel Rodolfo,,5
355,Amor da Sua Vida,musica352,musica352_trecho1,Não se diminua pra caber num coração,Rayane E Rafaela,,7
355,Amor da Sua Vida,musica352,musica352_trecho2,Se ela não te quer,Rayane E Rafaela,,5
355,Amor da Sua Vida,musica352,musica352_trecho3,Já tem quem vai querer,Rayane E Rafaela,,5
355,Amor da Sua Vida,musica352,musica352_trecho4,Tá na sua frente,Rayane E Rafaela,,4
355,Amor da Sua Vida,musica352,musica352_trecho5,Que azar o meu,Rayane E Rafaela,,4
355,Amor da Sua Vida,musica352,musica352_trecho6,E que sorte a dela,Rayane E Rafaela,,5
355,Amor da Sua Vida,musica352,musica352_trecho7,Eu amando você,Rayane E Rafaela,,3
355,Amor da Sua Vida,musica352,musica352_trecho8,Você amando ela,Rayane E Rafaela,,3
355,Amor da Sua Vida,musica352,musica352_trecho9,Eu só quero você,Rayane E Rafaela,,4
355,Amor da Sua Vida,musica352,musica352_trecho10,Você só quer conselho,Rayane E Rafaela,,4
355,Amor da Sua Vida,musica352,musica352_trecho11,Por que será que ela te trata desse jeito?,Rayane E Rafaela,,9
355,Amor da Sua Vida,musica352,musica352_trecho12,Que só tem espaço debaixo do tapete,Rayane E Rafaela,,7
355,Amor da Sua Vida,musica352,musica352_trecho13,"Tenta lá, se não der certo, me avisa",Rayane E Rafaela,,8
355,Amor da Sua Vida,musica352,musica352_trecho14,Posso ser o segundo,Rayane E Rafaela,,4
355,Amor da Sua Vida,musica352,musica352_trecho15,Terceiro ou quarto,Rayane E Rafaela,,3
355,Amor da Sua Vida,musica352,musica352_trecho16,Amor da sua vida,Rayane E Rafaela,,4
355,Amor da Sua Vida,musica352,musica352_trecho17,Ela não tem culpa se você não enxerga,Rayane E Rafaela,,8
355,Amor da Sua Vida,musica352,musica352_trecho18,Um palmo à frente do nariz,Rayane E Rafaela,,6
355,Amor da Sua Vida,musica352,musica352_trecho19,"Mas qualquer coisa, eu tô aqui",Rayane E Rafaela,,6
355,Amor da Sua Vida,musica352,musica352_trecho20,"Na verdade, eu sempre estive",Rayane E Rafaela,,5
355,Amor da Sua Vida,musica352,musica352_trecho21,Só tô deixando você viver livre,Rayane E Rafaela,,6
355,Amor da Sua Vida,musica352,musica352_trecho22,Mas mesmo assim,Rayane E Rafaela,,3
355,Amor da Sua Vida,musica352,musica352_trecho23,Não quero ver você sofrer,Rayane E Rafaela,,5
356,Batom de Cereja,musica353,musica353_trecho1,"Parei, pensei",Israel Rodolfo,2021.0,2
356,Batom de Cereja,musica353,musica353_trecho2,Cê tá batendo muito mais que o grave,Israel Rodolfo,2021.0,8
356,Batom de Cereja,musica353,musica353_trecho3,Enquanto o som do paredão toca,Israel Rodolfo,2021.0,6
356,Batom de Cereja,musica353,musica353_trecho4,Cê gasta o seu batom de cereja,Israel Rodolfo,2021.0,7
356,Batom de Cereja,musica353,musica353_trecho5,"Eu bebo, cê beija",Israel Rodolfo,2021.0,4
356,Batom de Cereja,musica353,musica353_trecho6,Quase travei,Israel Rodolfo,2021.0,2
356,Batom de Cereja,musica353,musica353_trecho7,Será que agora eu vou passar a vez,Israel Rodolfo,2021.0,8
356,Batom de Cereja,musica353,musica353_trecho8,Será que eu vou ficar de boa,Israel Rodolfo,2021.0,7
356,Batom de Cereja,musica353,musica353_trecho9,Pegando outra e vendo você ficar com outra pessoa?,Israel Rodolfo,2021.0,9
356,Batom de Cereja,musica353,musica353_trecho10,"Não vou, não",Israel Rodolfo,2021.0,3
356,Batom de Cereja,musica353,musica353_trecho11,Já dispensei a gata que eu tava,Israel Rodolfo,2021.0,7
356,Batom de Cereja,musica353,musica353_trecho12,Eu vim aqui foi pra beber e passar raiva,Israel Rodolfo,2021.0,9
356,Batom de Cereja,musica353,musica353_trecho13,Tô sofrendo na night,Israel Rodolfo,2021.0,4
357,Carta Branca,musica354,musica354_trecho1,Por amor eu faço mil loucuras se você quiser,Gusttavo Lima,2015.0,9
357,Carta Branca,musica354,musica354_trecho2,Eu vejo em teus olhos ao tocar meu corpo,Gusttavo Lima,2015.0,9
357,Carta Branca,musica354,musica354_trecho3,"Amo você, eu amo você",Gusttavo Lima,2015.0,5
357,Carta Branca,musica354,musica354_trecho4,Você tem carta branca nesse meu coração,Gusttavo Lima,2015.0,7
357,Carta Branca,musica354,musica354_trecho5,Eu amo você,Gusttavo Lima,2015.0,3
357,Carta Branca,musica354,musica354_trecho6,Estou de corpo e alma entregue em suas mãos,Gusttavo Lima,2015.0,9
357,Carta Branca,musica354,musica354_trecho7,Quero dizer que ninguém no mundo vai te amar assim,Gusttavo Lima,2015.0,10
357,Carta Branca,musica354,musica354_trecho8,É tanto amor que esqueço até de mim,Gusttavo Lima,2015.0,8
357,Carta Branca,musica354,musica354_trecho9,Me sirvo de bandeja pra você mulher,Gusttavo Lima,2015.0,7
357,Carta Branca,musica354,musica354_trecho10,Só pra te ver feliz e mais apaixonada,Gusttavo Lima,2015.0,8
357,Carta Branca,musica354,musica354_trecho11,Por esse amor entrego minha vida toda em suas mãos,Gusttavo Lima,2015.0,10
357,Carta Branca,musica354,musica354_trecho12,Abro todas as portas do meu coração,Gusttavo Lima,2015.0,7
357,Carta Branca,musica354,musica354_trecho13,"Enfrento um vendaval, topo qualquer parada",Gusttavo Lima,2015.0,6
357,Carta Branca,musica354,musica354_trecho14,"Oh, oh, oh",Gusttavo Lima,2015.0,3
357,Carta Branca,musica354,musica354_trecho15,Ponho a mão no fogo por essa paixão,Gusttavo Lima,2015.0,8
357,Carta Branca,musica354,musica354_trecho16,Pois sei que você me tem no coração,Gusttavo Lima,2015.0,8
358,Eu Vou Te Levantar,musica355,musica355_trecho1,Porque estás assim?,Lucas Rock E Gabriel,2020.0,3
358,Eu Vou Te Levantar,musica355,musica355_trecho2,Faz muito tempo que eu quero te dizer,Lucas Rock E Gabriel,2020.0,8
358,Eu Vou Te Levantar,musica355,musica355_trecho3,Como eu vou fazer!,Lucas Rock E Gabriel,2020.0,4
358,Eu Vou Te Levantar,musica355,musica355_trecho4,Eu vou te levantar,Lucas Rock E Gabriel,2020.0,4
358,Eu Vou Te Levantar,musica355,musica355_trecho5,E vou mostrar que sou na tua vida,Lucas Rock E Gabriel,2020.0,8
358,Eu Vou Te Levantar,musica355,musica355_trecho6,Eu vou te modelar,Lucas Rock E Gabriel,2020.0,4
358,Eu Vou Te Levantar,musica355,musica355_trecho7,Será de um jeito que ninguém,Lucas Rock E Gabriel,2020.0,6
358,Eu Vou Te Levantar,musica355,musica355_trecho8,Vai conhecer você,Lucas Rock E Gabriel,2020.0,3
358,Eu Vou Te Levantar,musica355,musica355_trecho9,E ficarão de longe,Lucas Rock E Gabriel,2020.0,4
358,Eu Vou Te Levantar,musica355,musica355_trecho10,Se,Lucas Rock E Gabriel,2020.0,1
358,Eu Vou Te Levantar,musica355,musica355_trecho11,Perguntando:,Lucas Rock E Gabriel,2020.0,1
358,Eu Vou Te Levantar,musica355,musica355_trecho12,Cabisbaixo e comigo já não fala mais?,Lucas Rock E Gabriel,2020.0,7
358,Eu Vou Te Levantar,musica355,musica355_trecho13,Será que é ele?,Lucas Rock E Gabriel,2020.0,4
358,Eu Vou Te Levantar,musica355,musica355_trecho14,Você vai responder,Lucas Rock E Gabriel,2020.0,3
358,Eu Vou Te Levantar,musica355,musica355_trecho15,Eu estava já parando,Lucas Rock E Gabriel,2020.0,4
358,Eu Vou Te Levantar,musica355,musica355_trecho16,Jesus me levantou,Lucas Rock E Gabriel,2020.0,3
358,Eu Vou Te Levantar,musica355,musica355_trecho17,Caminha que,Lucas Rock E Gabriel,2020.0,2
358,Eu Vou Te Levantar,musica355,musica355_trecho18,Jesus te dá mais força,Lucas Rock E Gabriel,2020.0,5
358,Eu Vou Te Levantar,musica355,musica355_trecho19,Jesus provê o pão,Lucas Rock E Gabriel,2020.0,4
358,Eu Vou Te Levantar,musica355,musica355_trecho20,O barco pode estar balançando,Lucas Rock E Gabriel,2020.0,5
358,Eu Vou Te Levantar,musica355,musica355_trecho21,Mas,Lucas Rock E Gabriel,2020.0,1
358,Eu Vou Te Levantar,musica355,musica355_trecho22,Cada dia que se passa mais distante,Lucas Rock E Gabriel,2020.0,7
358,Eu Vou Te Levantar,musica355,musica355_trecho23,Jesus está guiando a embarcação,Lucas Rock E Gabriel,2020.0,5
358,Eu Vou Te Levantar,musica355,musica355_trecho24,Jesus é livramento,Lucas Rock E Gabriel,2020.0,3
358,Eu Vou Te Levantar,musica355,musica355_trecho25,Caminha que ele mesmo sopra o vento,Lucas Rock E Gabriel,2020.0,7
358,Eu Vou Te Levantar,musica355,musica355_trecho26,Está tirando os pedregulhos do caminho,Lucas Rock E Gabriel,2020.0,6
358,Eu Vou Te Levantar,musica355,musica355_trecho27,Só pra você passar,Lucas Rock E Gabriel,2020.0,4
358,Eu Vou Te Levantar,musica355,musica355_trecho28,Então canta,Lucas Rock E Gabriel,2020.0,2
358,Eu Vou Te Levantar,musica355,musica355_trecho29,Eu não vejo mais você me procurar,Lucas Rock E Gabriel,2020.0,7
358,Eu Vou Te Levantar,musica355,musica355_trecho30,Eu não vejo mais você se ajoelhar,Lucas Rock E Gabriel,2020.0,7
358,Eu Vou Te Levantar,musica355,musica355_trecho31,Eu não vejo você comigo falar,Lucas Rock E Gabriel,2020.0,6
358,Eu Vou Te Levantar,musica355,musica355_trecho32,O que aconteceu?,Lucas Rock E Gabriel,2020.0,3
358,Eu Vou Te Levantar,musica355,musica355_trecho33,"Então canta, descansa e anda",Lucas Rock E Gabriel,2020.0,5
358,Eu Vou Te Levantar,musica355,musica355_trecho34,Ele cuida de você,Lucas Rock E Gabriel,2020.0,4
358,Eu Vou Te Levantar,musica355,musica355_trecho35,E não vai faltar nada,Lucas Rock E Gabriel,2020.0,5
358,Eu Vou Te Levantar,musica355,musica355_trecho36,Ele está cuidando,Lucas Rock E Gabriel,2020.0,3
358,Eu Vou Te Levantar,musica355,musica355_trecho37,Por que estás assim?,Lucas Rock E Gabriel,2020.0,4
358,Eu Vou Te Levantar,musica355,musica355_trecho38,Faz tempo que a gente não conversa,Lucas Rock E Gabriel,2020.0,7
358,Eu Vou Te Levantar,musica355,musica355_trecho39,Faz tempo que você não se alegra,Lucas Rock E Gabriel,2020.0,7
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho1,(Vem cá,Maiara Maraisa,2021.0,2
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho2,Você não vai ganhar nada com isso,Maiara Maraisa,2021.0,7
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho3,Não tem ninguém achando isso bonito,Maiara Maraisa,2021.0,6
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho4,Cadê sua responsabilidade?,Maiara Maraisa,2021.0,3
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho5,No seu lugar eu teria vergonha,Maiara Maraisa,2021.0,6
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho6,"Por mim, ela teria te deixado",Maiara Maraisa,2021.0,6
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho7,Fazer o quê se ela te ama,Maiara Maraisa,2021.0,7
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho8,Então aproveita que ela nem sonha quem você é,Maiara Maraisa,2021.0,9
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho9,É hora de parar com a presepada,Maiara Maraisa,2021.0,7
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho10,Respeita a sua namorada,Maiara Maraisa,2021.0,4
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho11,Agarra essa mulher e casa,Maiara Maraisa,2021.0,5
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho12,E se eu te dissesse,Maiara Maraisa,2021.0,5
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho13,Agarra ela e casa,Maiara Maraisa,2021.0,4
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho14,Vive numa busca incessante,Maiara Maraisa,2021.0,4
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho15,Pra achar alguém interessante,Maiara Maraisa,2021.0,4
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho16,Sem enxergar que ela é brilhante,Maiara Maraisa,2021.0,6
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho17,Que ela é rara,Maiara Maraisa,2021.0,4
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho18,Essa sua busca incessante,Maiara Maraisa,2021.0,4
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho19,Que você tá perdendo o amor da sua vida?,Maiara Maraisa,2021.0,9
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho20,Terminaria se enxergasse,Maiara Maraisa,2021.0,3
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho21,O que tem dentro de casa,Maiara Maraisa,2021.0,6
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho22,Então aproveita que ela nem sonha quem você é(Imagina ela beijando outro agora na sua frente,Maiara Maraisa,2021.0,16
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho23,"Doeu, né?)Respeita a sua namorada",Maiara Maraisa,2021.0,5
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho24,"Você ainda abriria mais uma?)Pra você é só mais um rolê, só mais uma ressaca",Maiara Maraisa,2021.0,15
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho25,"Pra ela, outra mágoa, outro gatilho, outro trauma",Maiara Maraisa,2021.0,8
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho26,"O que tem dentro de casa(Sabe aquela pessoa fantástica, diferente",Maiara Maraisa,2021.0,10
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho27,"Especial, incomparável, acima da média?",Maiara Maraisa,2021.0,5
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho28,Tá aí do seu lado),Maiara Maraisa,2021.0,5
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho29,Enquanto finaliza a saideira,Maiara Maraisa,2021.0,4
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho30,Destrói o sonho de uma vida inteira,Maiara Maraisa,2021.0,7
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho31,Você curtindo o auge dos seus trinta e poucos anos,Maiara Maraisa,2021.0,10
359,Presepada (part. Marília Mendonça),musica356,musica356_trecho32,"E ela te esperando acordada, fazendo planos",Maiara Maraisa,2021.0,7
360,Compensa Me Amar,musica357,musica357_trecho1,A razão tem atrapalhado nós dois,Henrique & Juliano,2015.0,6
360,Compensa Me Amar,musica357,musica357_trecho2,Só ta faltando mirar bem no alvo,Henrique & Juliano,2015.0,7
360,Compensa Me Amar,musica357,musica357_trecho3,Talvez eu possa saber o que te faça ficar,Henrique & Juliano,2015.0,9
360,Compensa Me Amar,musica357,musica357_trecho4,Aqui com vontade de vir me beijar,Henrique & Juliano,2015.0,7
360,Compensa Me Amar,musica357,musica357_trecho5,E depois que a nossa cama esquentar,Henrique & Juliano,2015.0,7
360,Compensa Me Amar,musica357,musica357_trecho6,Cê vai ver que compensa me amar,Henrique & Juliano,2015.0,7
360,Compensa Me Amar,musica357,musica357_trecho7,E no chão da nossa sala vai rolar,Henrique & Juliano,2015.0,8
360,Compensa Me Amar,musica357,musica357_trecho8,E o perdão tem ficado de lado,Henrique & Juliano,2015.0,7
360,Compensa Me Amar,musica357,musica357_trecho9,"E depois coração, dia inteiro pedindo atenção",Henrique & Juliano,2015.0,7
360,Compensa Me Amar,musica357,musica357_trecho10,"Não sei, não, se esse amor dura mais um verão",Henrique & Juliano,2015.0,10
360,Compensa Me Amar,musica357,musica357_trecho11,Eu sei lá se de repente,Henrique & Juliano,2015.0,6
360,Compensa Me Amar,musica357,musica357_trecho12,"A gente consegue parar, nem que seja uns minutos",Henrique & Juliano,2015.0,9
360,Compensa Me Amar,musica357,musica357_trecho13,Pra conversar e acertar,Henrique & Juliano,2015.0,4
360,Compensa Me Amar,musica357,musica357_trecho14,Passar por cima dos problemas e resolver tudo,Henrique & Juliano,2015.0,8
360,Compensa Me Amar,musica357,musica357_trecho15,Eu acho que tô sonhando alto,Henrique & Juliano,2015.0,6
361,Quanto Custa?,musica358,musica358_trecho1,Quanto custa cada segundo de uma vida toda?,Murilo Huff,2024.0,8
361,Quanto Custa?,musica358,musica358_trecho2,Um abraço apertado toda vez que chega em casa,Murilo Huff,2024.0,9
361,Quanto Custa?,musica358,musica358_trecho3,Isso o dinheiro não paga,Murilo Huff,2024.0,5
361,Quanto Custa?,musica358,musica358_trecho4,Às vezes você já tem tudo e pensa que tem nada,Murilo Huff,2024.0,11
361,Quanto Custa?,musica358,musica358_trecho5,Olha pro lado e repara,Murilo Huff,2024.0,5
361,Quanto Custa?,musica358,musica358_trecho6,Que a felicidade é o caminho e não a chegada,Murilo Huff,2024.0,10
